Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamID,OpponentID,ScoreID
10/3/2021 4:05:00 PM,1,2021,4,LAR,ARI,HOME,20,37,57,SoFi Stadium,10,3,0,7,0,24,50,24:50,24,8,13,3,64,401,6.3,2,23,121,5.3,0,41,26,280,2,1,6.8,10.8,63.4,89.48,11,6,54.5,1,0,0,4,2,0,0,5,36,1,1,0,0,2,7,1,37,37,2,0,-2,7,17,10,3,0,35,10,35:10,27,15,11,1,75,465,6.2,4,40,216,5.4,2,32,24,249,2,0,7.8,10.4,75.0,117.84,13,8,61.5,0,0,0,5,3,0,0,7,63,0,0,3,19,5,0,2,88,44,0,2,2,50.0,0,60.0,0,2,2,0,0,0,0,0,3,2,4,4,0,0,0,0,0,3,3,53,26,3,19,2,1,0,41,17,0,0,3,1,1,Sunday,32,1,17740
10/3/2021 4:25:00 PM,1,2021,4,BAL,DEN,AWAY,23,7,30,Empower Field at Mile High,0,17,0,6,0,33,7,33:07,20,6,14,0,70,406,5.8,2,30,102,3.4,1,37,22,304,1,0,8.2,13.8,59.5,94.88,17,7,41.2,0,0,0,3,1,0,0,6,55,0,0,3,12,11,8,7,335,47.9,0,1,1,0,7,0,0,0,26,53,26:53,15,5,9,1,59,254,4.3,1,17,106,6.2,0,37,19,148,1,1,4,7.8,51.4,59.29,14,3,21.4,0,0,0,2,1,0,0,4,25,0,0,5,30,8,5,10,491,49.1,1,0,-1,33.3,0,50.0,0,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,35,22,5,30,4,0,0,46,22,3,12,5,0,0,Sunday,3,10,17742
10/3/2021 4:25:00 PM,1,2021,4,DEN,BAL,HOME,7,23,30,Empower Field at Mile High,0,7,0,0,0,26,53,26:53,15,5,9,1,59,254,4.3,1,17,106,6.2,0,37,19,148,1,1,4,7.8,51.4,59.29,14,3,21.4,0,0,0,2,1,0,0,4,25,0,0,5,30,8,5,10,491,49.1,1,0,-1,0,17,0,6,0,33,7,33:07,20,6,14,0,70,406,5.8,2,30,102,3.4,1,37,22,304,1,0,8.2,13.8,59.5,94.88,17,7,41.2,0,0,0,3,1,0,0,6,55,0,0,3,12,11,8,7,335,47.9,0,1,1,50.0,0,33.3,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,3,46,22,3,12,5,0,0,35,22,5,30,4,0,0,Sunday,10,3,17742
10/3/2021 4:25:00 PM,1,2021,4,PIT,GB,AWAY,17,27,44,Lambeau Field,7,3,0,7,0,25,19,25:19,17,5,11,1,58,282,4.9,2,16,62,3.9,1,40,26,220,1,1,5.5,8.5,65.0,77.08,11,4,36.4,2,0,0,1,1,0,0,5,34,1,1,2,12,7,7,3,102,34,2,1,-1,0,17,10,0,0,34,41,34:41,23,9,13,1,72,367,5.1,3,33,131,4.0,1,36,20,236,2,0,6.6,11.8,55.6,94.21,15,9,60.0,1,0,0,4,2,0,0,3,25,1,1,3,12,5,3,3,138,46,1,2,1,100,0,50.0,0,2,2,0,0,0,0,0,1,1,3,3,0,0,0,0,0,2,2,49,22,3,12,4,1,1,40,17,2,12,4,1,1,Sunday,28,12,17743
10/3/2021 4:25:00 PM,1,2021,4,GB,PIT,HOME,27,17,44,Lambeau Field,0,17,10,0,0,34,41,34:41,23,9,13,1,72,367,5.1,3,33,131,4.0,1,36,20,236,2,0,6.6,11.8,55.6,94.21,15,9,60.0,1,0,0,4,2,0,0,3,25,1,1,3,12,5,3,3,138,46,1,2,1,7,3,0,7,0,25,19,25:19,17,5,11,1,58,282,4.9,2,16,62,3.9,1,40,26,220,1,1,5.5,8.5,65.0,77.08,11,4,36.4,2,0,0,1,1,0,0,5,34,1,1,2,12,7,7,3,102,34,2,1,-1,50.0,0,100,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,40,17,2,12,4,1,1,49,22,3,12,4,1,1,Sunday,12,28,17743
10/3/2021 8:20:00 PM,1,2021,4,TB,NE,AWAY,19,17,36,Gillette Stadium,3,3,7,6,0,33,55,33:55,22,8,12,2,74,381,5.1,1,30,120,4,1,43,22,261,0,0,6.1,11.9,51.2,70.01,19,9,47.4,0,0,0,4,1,0,0,7,74,0,0,1,8,12,6,4,170,42.5,0,2,2,0,7,0,10,0,26,5,26:05,20,1,16,3,54,294,5.4,2,8,-1,-0.1,0,42,33,295,2,1,7.0,8.9,78.6,101.88,9,2,22.2,0,0,0,3,2,0,0,8,77,1,1,4,25,3,3,4,188,47,2,0,-2,25.0,0,66.7,0,1,1,0,0,0,0,0,5,4,2,2,0,0,0,0,0,2,1,42,8,4,25,6,1,1,49,17,1,8,2,0,0,Sunday,33,21,17744
10/3/2021 8:20:00 PM,1,2021,4,NE,TB,HOME,17,19,36,Gillette Stadium,0,7,0,10,0,26,5,26:05,20,1,16,3,54,294,5.4,2,8,-1,-0.1,0,42,33,295,2,1,7.0,8.9,78.6,101.88,9,2,22.2,0,0,0,3,2,0,0,8,77,1,1,4,25,3,3,4,188,47,2,0,-2,3,3,7,6,0,33,55,33:55,22,8,12,2,74,381,5.1,1,30,120,4,1,43,22,261,0,0,6.1,11.9,51.2,70.01,19,9,47.4,0,0,0,4,1,0,0,7,74,0,0,1,8,12,6,4,170,42.5,0,2,2,66.7,0,25.0,0,2,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,5,4,49,17,1,8,2,0,0,42,8,4,25,6,1,1,Sunday,21,33,17744
10/4/2021 8:15:00 PM,1,2021,4,LV,LAC,AWAY,14,28,42,SoFi Stadium,0,0,14,0,0,25,17,25:17,13,2,8,3,56,213,3.8,2,18,48,2.7,0,34,21,165,2,1,4.9,7.9,61.8,81.13,13,4,30.8,3,1,33.3,2,2,0,0,7,58,0,0,4,31,7,6,5,256,51.2,1,0,-1,7,14,0,7,0,34,43,34:43,25,11,13,1,75,380,5.1,4,34,168,4.9,1,39,25,212,3,0,5.4,8.5,64.1,103.79,13,4,30.8,3,2,66.7,5,4,0,0,7,105,0,0,2,10,7,4,6,253,42.2,0,1,1,100,0,80.0,0,2,2,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,50,30,2,10,4,0,0,41,18,4,31,5,1,0,Monday,25,29,17745
10/4/2021 8:15:00 PM,1,2021,4,LAC,LV,HOME,28,14,42,SoFi Stadium,7,14,0,7,0,34,43,34:43,25,11,13,1,75,380,5.1,4,34,168,4.9,1,39,25,212,3,0,5.4,8.5,64.1,103.79,13,4,30.8,3,2,66.7,5,4,0,0,7,105,0,0,2,10,7,4,6,253,42.2,0,1,1,0,0,14,0,0,25,17,25:17,13,2,8,3,56,213,3.8,2,18,48,2.7,0,34,21,165,2,1,4.9,7.9,61.8,81.13,13,4,30.8,3,1,33.3,2,2,0,0,7,58,0,0,4,31,7,6,5,256,51.2,1,0,-1,80.0,0,100,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,41,18,4,31,5,1,0,50,30,2,10,4,0,0,Monday,29,25,17745
10/7/2021 8:20:00 PM,1,2021,5,LAR,SEA,AWAY,26,17,43,Lumen Field,0,3,13,10,0,33,3,33:03,24,8,16,0,67,476,7.1,3,29,118,4.1,2,37,25,358,1,1,9.7,14.3,67.6,96.45,10,2,20.0,1,1,100,5,3,0,0,5,85,0,0,1,7,5,4,5,232,46.4,1,2,1,0,7,0,10,0,26,57,26:57,22,5,13,4,60,354,5.9,2,25,92,3.7,0,33,21,262,2,2,7.9,12.5,63.6,83.14,10,4,40.0,1,0,0,3,1,0,0,3,20,0,0,2,21,3,6,4,202,50.5,2,1,-1,60.0,0,33.3,0,3,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,1,34,30,2,21,5,0,0,48,19,1,7,4,0,0,Thursday,32,30,17746
10/7/2021 8:20:00 PM,1,2021,5,SEA,LAR,HOME,17,26,43,Lumen Field,0,7,0,10,0,26,57,26:57,22,5,13,4,60,354,5.9,2,25,92,3.7,0,33,21,262,2,2,7.9,12.5,63.6,83.14,10,4,40.0,1,0,0,3,1,0,0,3,20,0,0,2,21,3,6,4,202,50.5,2,1,-1,0,3,13,10,0,33,3,33:03,24,8,16,0,67,476,7.1,3,29,118,4.1,2,37,25,358,1,1,9.7,14.3,67.6,96.45,10,2,20.0,1,1,100,5,3,0,0,5,85,0,0,1,7,5,4,5,232,46.4,1,2,1,33.3,0,60.0,0,2,2,0,0,0,0,0,2,1,3,2,0,0,0,0,0,2,2,48,19,1,7,4,0,0,34,30,2,21,5,0,0,Thursday,30,32,17746
10/10/2021 9:30:00 AM,1,2021,5,NYJ,ATL,AWAY,20,27,47,Tottenham Hotspur Stadium,0,3,6,11,0,24,6,24:06,17,6,9,2,52,230,4.4,2,18,64,3.6,2,32,19,166,0,1,5.2,8.7,59.4,60.16,10,5,50.0,0,0,0,4,2,0,0,7,58,0,0,2,26,9,2,4,205,51.2,1,2,1,10,10,0,7,0,35,54,35:54,28,5,19,4,75,450,6,3,29,108,3.7,1,46,33,342,2,0,7.4,10.4,71.7,107.34,14,9,64.3,1,1,100,4,3,0,0,4,66,2,2,0,0,5,4,2,56,28,2,1,-1,50.0,0,75.0,0,1,0,0,2,1,0,0,2,2,3,3,0,0,0,0,0,2,2,46,37,0,0,6,3,2,36,9,2,26,3,1,0,Sunday,24,2,17747
10/10/2021 9:30:00 AM,1,2021,5,ATL,NYJ,HOME,27,20,47,Tottenham Hotspur Stadium,10,10,0,7,0,35,54,35:54,28,5,19,4,75,450,6,3,29,108,3.7,1,46,33,342,2,0,7.4,10.4,71.7,107.34,14,9,64.3,1,1,100,4,3,0,0,4,66,2,2,0,0,5,4,2,56,28,2,1,-1,0,3,6,11,0,24,6,24:06,17,6,9,2,52,230,4.4,2,18,64,3.6,2,32,19,166,0,1,5.2,8.7,59.4,60.16,10,5,50.0,0,0,0,4,2,0,0,7,58,0,0,2,26,9,2,4,205,51.2,1,2,1,75.0,0,50.0,0,3,3,0,0,0,0,0,2,2,1,0,0,2,1,0,0,2,2,36,9,2,26,3,1,0,46,37,0,0,6,3,2,Sunday,2,24,17747
10/10/2021 1:00:00 PM,1,2021,5,NO,WAS,AWAY,33,22,55,FedEx Field,7,13,0,13,0,23,34,23:34,18,5,12,1,55,369,6.7,5,23,98,4.3,1,30,15,271,4,1,9.0,18.1,50.0,107.08,11,4,36.4,1,1,100,2,2,0,0,6,45,1,1,2,8,8,5,5,268,53.6,2,2,0,6,7,3,6,0,36,26,36:26,26,11,11,4,76,373,4.9,2,33,131,4.0,2,41,20,242,0,2,5.9,12.1,48.8,47.00,16,5,31.2,3,1,33.3,5,2,0,0,5,37,0,0,2,6,9,2,3,154,51.3,2,2,0,100,0,40.0,0,5,3,0,0,0,0,0,0,0,1,1,0,2,0,0,0,3,3,45,21,2,6,12,0,0,29,24,2,8,4,1,1,Sunday,22,35,17752
10/10/2021 1:00:00 PM,1,2021,5,WAS,NO,HOME,22,33,55,FedEx Field,6,7,3,6,0,36,26,36:26,26,11,11,4,76,373,4.9,2,33,131,4.0,2,41,20,242,0,2,5.9,12.1,48.8,47.00,16,5,31.2,3,1,33.3,5,2,0,0,5,37,0,0,2,6,9,2,3,154,51.3,2,2,0,7,13,0,13,0,23,34,23:34,18,5,12,1,55,369,6.7,5,23,98,4.3,1,30,15,271,4,1,9.0,18.1,50.0,107.08,11,4,36.4,1,1,100,2,2,0,0,6,45,1,1,2,8,8,5,5,268,53.6,2,2,0,40.0,0,100,0,1,1,0,2,0,0,0,3,3,5,3,0,0,0,0,0,0,0,29,24,2,8,4,1,1,45,21,2,6,12,0,0,Sunday,35,22,17752
10/10/2021 1:00:00 PM,1,2021,5,DET,MIN,AWAY,17,19,36,U.S. Bank Stadium,3,3,0,11,0,27,54,27:54,22,7,11,4,63,288,4.6,1,24,108,4.5,1,35,21,180,0,1,5.1,8.6,60.0,61.61,11,3,27.3,1,0,0,1,1,0,0,3,30,1,1,4,23,2,4,4,204,51,2,2,0,3,10,0,6,0,32,6,32:06,18,5,12,1,64,384,6,1,28,120,4.3,0,34,25,264,1,1,7.8,10.6,73.5,93.26,13,5,38.5,0,0,0,1,1,0,0,7,74,1,1,2,11,7,3,3,150,50,2,2,0,100,0,100,0,0,0,0,2,1,0,0,3,3,1,1,0,0,0,0,0,5,4,49,28,2,11,3,1,1,39,29,4,23,4,1,1,Sunday,11,20,17749
10/10/2021 1:00:00 PM,1,2021,5,MIN,DET,HOME,19,17,36,U.S. Bank Stadium,3,10,0,6,0,32,6,32:06,18,5,12,1,64,384,6,1,28,120,4.3,0,34,25,264,1,1,7.8,10.6,73.5,93.26,13,5,38.5,0,0,0,1,1,0,0,7,74,1,1,2,11,7,3,3,150,50,2,2,0,3,3,0,11,0,27,54,27:54,22,7,11,4,63,288,4.6,1,24,108,4.5,1,35,21,180,0,1,5.1,8.6,60.0,61.61,11,3,27.3,1,0,0,1,1,0,0,3,30,1,1,4,23,2,4,4,204,51,2,2,0,100,0,100,0,1,1,0,0,0,0,0,5,4,0,0,0,2,1,0,0,3,3,39,29,4,23,4,1,1,49,28,2,11,3,1,1,Sunday,20,11,17749
10/10/2021 1:00:00 PM,1,2021,5,MIA,TB,AWAY,17,45,62,Raymond James Stadium,10,0,7,0,0,22,53,22:53,17,2,13,2,51,301,5.9,2,9,39,4.3,0,39,27,262,2,1,6.7,9.7,69.2,94.18,7,2,28.6,0,0,0,2,1,0,0,5,37,1,1,3,13,6,4,4,154,38.5,2,0,-2,7,17,0,21,0,37,7,37:07,33,5,26,2,71,558,7.9,6,25,121,4.8,1,44,33,437,5,0,9.9,13.2,75.0,143.84,11,8,72.7,0,0,0,6,4,0,0,6,47,0,0,2,15,7,0,1,41,41,0,2,2,50.0,0,66.7,0,2,2,0,0,0,0,0,1,1,6,6,0,0,0,0,0,2,1,41,22,2,15,2,0,0,32,10,3,13,3,1,1,Sunday,19,33,17751
10/10/2021 1:00:00 PM,1,2021,5,TB,MIA,HOME,45,17,62,Raymond James Stadium,7,17,0,21,0,37,7,37:07,33,5,26,2,71,558,7.9,6,25,121,4.8,1,44,33,437,5,0,9.9,13.2,75.0,143.84,11,8,72.7,0,0,0,6,4,0,0,6,47,0,0,2,15,7,0,1,41,41,0,2,2,10,0,7,0,0,22,53,22:53,17,2,13,2,51,301,5.9,2,9,39,4.3,0,39,27,262,2,1,6.7,9.7,69.2,94.18,7,2,28.6,0,0,0,2,1,0,0,5,37,1,1,3,13,6,4,4,154,38.5,2,0,-2,66.7,0,50.0,0,6,6,0,0,0,0,0,2,1,2,2,0,0,0,0,0,1,1,32,10,3,13,3,1,1,41,22,2,15,2,0,0,Sunday,33,19,17751
10/10/2021 1:00:00 PM,1,2021,5,PHI,CAR,AWAY,21,18,39,Bank of America Stadium,3,3,7,8,0,24,57,24:57,15,6,8,1,61,273,4.5,2,22,91,4.1,2,37,22,182,0,1,4.9,8.3,59.5,60.87,13,4,30.8,1,0,0,4,2,0,0,6,60,1,1,2,16,8,6,6,276,46,2,3,1,10,5,0,3,0,35,3,35:03,17,6,9,2,70,267,3.8,1,30,109,3.6,0,37,21,158,1,3,4.3,7.5,56.8,42.40,15,5,33.3,0,0,0,2,1,0,0,9,69,0,0,3,19,4,5,6,229,38.2,3,2,-1,50.0,0,50.0,0,1,1,0,2,1,0,0,2,2,1,1,0,0,0,0,0,3,3,42,38,3,19,5,0,0,38,18,2,16,4,1,1,Sunday,26,5,17753
10/10/2021 1:00:00 PM,1,2021,5,CAR,PHI,HOME,18,21,39,Bank of America Stadium,10,5,0,3,0,35,3,35:03,17,6,9,2,70,267,3.8,1,30,109,3.6,0,37,21,158,1,3,4.3,7.5,56.8,42.40,15,5,33.3,0,0,0,2,1,0,0,9,69,0,0,3,19,4,5,6,229,38.2,3,2,-1,3,3,7,8,0,24,57,24:57,15,6,8,1,61,273,4.5,2,22,91,4.1,2,37,22,182,0,1,4.9,8.3,59.5,60.87,13,4,30.8,1,0,0,4,2,0,0,6,60,1,1,2,16,8,6,6,276,46,2,3,1,50.0,0,50.0,0,1,1,0,0,0,0,0,3,3,1,1,0,2,1,0,0,2,2,38,18,2,16,4,1,1,42,38,3,19,5,0,0,Sunday,5,26,17753
10/10/2021 1:00:00 PM,1,2021,5,GB,CIN,AWAY,25,22,47,Paul Brown Stadium,0,16,3,3,3,33,59,33:59,21,4,16,1,63,466,7.4,2,22,133,6.0,0,39,27,333,2,1,8.5,12.3,69.2,101.76,11,4,36.4,0,0,0,5,2,0,0,2,10,0,0,2,11,8,5,2,67,33.5,1,2,1,7,7,0,8,0,34,6,34:06,18,6,12,0,65,367,5.6,3,24,103,4.3,1,38,26,264,2,2,6.9,10.2,68.4,83.66,14,5,35.7,2,2,100,2,2,0,0,2,21,0,0,3,17,5,8,5,194,38.8,2,1,-1,40.0,0,100,0,2,1,0,0,0,0,0,7,4,2,2,0,2,1,0,0,2,0,39,37,3,17,5,0,0,44,23,2,11,3,0,0,Sunday,12,7,17748
10/10/2021 1:00:00 PM,1,2021,5,CIN,GB,HOME,22,25,47,Paul Brown Stadium,7,7,0,8,0,34,6,34:06,18,6,12,0,65,367,5.6,3,24,103,4.3,1,38,26,264,2,2,6.9,10.2,68.4,83.66,14,5,35.7,2,2,100,2,2,0,0,2,21,0,0,3,17,5,8,5,194,38.8,2,1,-1,0,16,3,3,3,33,59,33:59,21,4,16,1,63,466,7.4,2,22,133,6.0,0,39,27,333,2,1,8.5,12.3,69.2,101.76,11,4,36.4,0,0,0,5,2,0,0,2,10,0,0,2,11,8,5,2,67,33.5,1,2,1,100,0,40.0,0,2,2,0,2,1,0,0,2,0,2,1,0,0,0,0,0,7,4,44,23,2,11,3,0,0,39,37,3,17,5,0,0,Sunday,7,12,17748
10/10/2021 1:00:00 PM,1,2021,5,DEN,PIT,AWAY,19,27,46,Heinz Field,3,3,0,13,0,26,58,26:58,17,3,14,0,58,374,6.4,2,18,106,5.9,0,38,24,268,2,1,7.1,11.2,63.2,90.68,12,2,16.7,4,3,75.0,3,1,0,0,7,67,0,0,2,20,2,3,4,176,44,1,1,0,7,10,7,3,0,33,2,33:02,19,5,12,2,61,391,6.4,3,35,147,4.2,1,25,15,244,2,0,9.8,16.3,60.0,119.42,12,7,58.3,0,0,0,2,2,0,0,8,59,1,1,1,9,5,4,2,119,59.5,1,1,0,33.3,0,100,0,1,1,0,2,0,0,0,2,2,3,3,0,0,0,0,0,2,2,43,23,1,9,3,1,1,38,19,2,20,7,0,0,Sunday,10,28,17750
10/10/2021 1:00:00 PM,1,2021,5,PIT,DEN,HOME,27,19,46,Heinz Field,7,10,7,3,0,33,2,33:02,19,5,12,2,61,391,6.4,3,35,147,4.2,1,25,15,244,2,0,9.8,16.3,60.0,119.42,12,7,58.3,0,0,0,2,2,0,0,8,59,1,1,1,9,5,4,2,119,59.5,1,1,0,3,3,0,13,0,26,58,26:58,17,3,14,0,58,374,6.4,2,18,106,5.9,0,38,24,268,2,1,7.1,11.2,63.2,90.68,12,2,16.7,4,3,75.0,3,1,0,0,7,67,0,0,2,20,2,3,4,176,44,1,1,0,100,0,33.3,0,3,3,0,0,0,0,0,2,2,1,1,0,2,0,0,0,2,2,38,19,2,20,7,0,0,43,23,1,9,3,1,1,Sunday,28,10,17750
10/10/2021 1:00:00 PM,1,2021,5,TEN,JAX,AWAY,37,19,56,TIAA Bank Field,7,17,7,6,0,31,30,31:30,23,12,10,1,61,368,6.0,5,36,184,5.1,3,22,14,184,1,0,8.4,13.1,63.6,105.11,11,5,45.5,1,1,100,5,4,0,0,7,44,0,0,3,13,5,5,4,170,42.5,0,2,2,6,7,0,6,0,28,30,28:30,24,9,12,3,66,454,6.9,3,31,198,6.4,2,33,23,256,1,1,7.8,11.1,69.7,89.96,10,3,30.0,3,1,33.3,5,3,0,0,4,33,1,1,2,17,8,4,2,80,40,2,0,-2,80.0,0,60.0,0,5,4,0,0,0,0,0,1,1,2,1,0,2,0,0,0,1,0,50,14,2,17,6,1,1,40,20,3,13,3,0,0,Sunday,34,15,17754
10/10/2021 1:00:00 PM,1,2021,5,JAX,TEN,HOME,19,37,56,TIAA Bank Field,6,7,0,6,0,28,30,28:30,24,9,12,3,66,454,6.9,3,31,198,6.4,2,33,23,256,1,1,7.8,11.1,69.7,89.96,10,3,30.0,3,1,33.3,5,3,0,0,4,33,1,1,2,17,8,4,2,80,40,2,0,-2,7,17,7,6,0,31,30,31:30,23,12,10,1,61,368,6.0,5,36,184,5.1,3,22,14,184,1,0,8.4,13.1,63.6,105.11,11,5,45.5,1,1,100,5,4,0,0,7,44,0,0,3,13,5,5,4,170,42.5,0,2,2,60.0,0,80.0,0,2,1,0,2,0,0,0,1,0,5,4,0,0,0,0,0,1,1,40,20,3,13,3,0,0,50,14,2,17,6,1,1,Sunday,15,34,17754
10/10/2021 1:00:00 PM,1,2021,5,NE,HOU,AWAY,25,22,47,NRG Stadium,0,9,6,10,0,30,44,30:44,21,6,12,3,61,352,5.8,2,30,126,4.2,1,30,23,226,1,1,7.5,9.8,76.7,94.58,11,6,54.5,0,0,0,5,2,0,0,5,27,1,1,1,5,5,4,1,58,58,2,1,-1,6,9,7,0,0,29,16,29:16,14,2,10,2,56,360,6.4,3,24,67,2.8,0,29,21,293,3,0,10.1,14.0,72.4,139.01,14,6,42.9,3,3,100,2,1,0,0,8,70,1,1,3,19,4,5,3,99,33,1,2,1,40.0,0,50.0,0,2,1,0,0,0,0,0,4,4,3,1,0,0,0,0,0,2,1,37,28,3,19,1,0,1,46,28,1,5,5,1,1,Sunday,21,13,17755
10/10/2021 1:00:00 PM,1,2021,5,HOU,NE,HOME,22,25,47,NRG Stadium,6,9,7,0,0,29,16,29:16,14,2,10,2,56,360,6.4,3,24,67,2.8,0,29,21,293,3,0,10.1,14.0,72.4,139.01,14,6,42.9,3,3,100,2,1,0,0,8,70,1,1,3,19,4,5,3,99,33,1,2,1,0,9,6,10,0,30,44,30:44,21,6,12,3,61,352,5.8,2,30,126,4.2,1,30,23,226,1,1,7.5,9.8,76.7,94.58,11,6,54.5,0,0,0,5,2,0,0,5,27,1,1,1,5,5,4,1,58,58,2,1,-1,50.0,0,40.0,0,3,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,4,4,46,28,1,5,5,1,1,37,28,3,19,1,0,1,Sunday,13,21,17755
10/10/2021 4:05:00 PM,1,2021,5,CLE,LAC,AWAY,42,47,89,SoFi Stadium,3,17,7,15,0,36,28,36:28,25,10,12,3,68,531,7.8,5,35,230,6.6,3,32,23,301,2,0,9.4,13.1,71.9,122.01,12,4,33.3,3,1,33.3,6,3,0,0,7,77,0,0,1,4,9,3,3,134,44.7,0,1,1,7,6,8,26,0,23,32,23:32,27,9,14,4,68,493,7.2,7,23,112,4.9,3,43,26,381,4,0,8.9,14.7,60.5,120.40,13,6,46.2,3,3,100,4,4,0,0,6,49,1,1,2,17,1,3,3,159,53,1,0,-1,50.0,0,100,0,4,4,0,2,1,0,0,2,2,5,3,0,3,1,0,0,0,0,36,22,2,17,5,2,1,53,23,1,4,0,1,0,Sunday,8,29,17757
10/10/2021 4:05:00 PM,1,2021,5,LAC,CLE,HOME,47,42,89,SoFi Stadium,7,6,8,26,0,23,32,23:32,27,9,14,4,68,493,7.2,7,23,112,4.9,3,43,26,381,4,0,8.9,14.7,60.5,120.40,13,6,46.2,3,3,100,4,4,0,0,6,49,1,1,2,17,1,3,3,159,53,1,0,-1,3,17,7,15,0,36,28,36:28,25,10,12,3,68,531,7.8,5,35,230,6.6,3,32,23,301,2,0,9.4,13.1,71.9,122.01,12,4,33.3,3,1,33.3,6,3,0,0,7,77,0,0,1,4,9,3,3,134,44.7,0,1,1,100,0,50.0,0,5,3,0,3,1,0,0,0,0,4,4,0,2,1,0,0,2,2,53,23,1,4,0,1,0,36,22,2,17,5,2,1,Sunday,29,8,17757
10/10/2021 4:05:00 PM,1,2021,5,CHI,LV,AWAY,20,9,29,Allegiant Stadium,0,14,0,6,0,32,2,32:02,19,7,8,4,60,252,4.2,2,37,143,3.9,1,21,13,109,1,0,5.2,8.4,61.9,91.17,13,6,46.2,0,0,0,2,2,0,0,8,70,0,0,2,10,4,4,5,234,46.8,0,1,1,3,0,0,6,0,27,58,27:58,16,6,7,3,60,259,4.3,1,22,71,3.2,1,35,22,188,0,1,5.4,8.5,62.9,64.94,14,5,35.7,3,1,33.3,2,1,0,0,10,82,0,0,3,18,6,1,4,224,56,1,0,-1,100,0,50.0,0,2,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,1,41,17,3,18,3,0,0,42,26,2,10,2,0,0,Sunday,6,25,17756
